    ,timestamp ,open          ,high          ,low           ,close         ,open (USD).1  ,high (USD).1  ,low (USD).1   ,close (USD).1 ,volume         ,market cap (USD)  ,pre_close     ,p_change               ,pip_change
394 ,2018-05-20,8292.99910466 ,8597.60134924 ,8248.90998301 ,8555.56843902 ,8292.99910466 ,8597.60134924 ,8248.90998301 ,8555.56843902 ,51448.74656859 ,440173272.3695436 ,8290.73614976 ,0.03194315733563258    ,319.43157335632577
393 ,2018-05-21,8558.28568588 ,8596.41479446 ,8390.48013207 ,8430.94044815 ,8558.28568588 ,8596.41479446 ,8390.48013207 ,8430.94044815 ,56629.8706695  ,477443067.2012265 ,8555.56843902 ,-0.014566886088082653  ,-145.66886088082654
392 ,2018-05-22,8443.92638651 ,8446.69810932 ,8043.81078643 ,8067.24044353 ,8443.92638651 ,8446.69810932 ,8043.81078643 ,8067.24044353 ,66788.96886013 ,538802670.7699497 ,8430.94044815 ,-0.043138722999734425  ,-431.38722999734426
391 ,2018-05-23,8052.77311884 ,8086.48751905 ,7509.52299443 ,7569.33715947 ,8052.77311884 ,8086.48751905 ,7509.52299443 ,7569.33715947 ,120860.44084739,914833426.0164458 ,8067.24044353 ,-0.06171915756636748   ,-617.1915756636748
390 ,2018-05-24,7548.81886775 ,7755.41762174 ,7343.74180645 ,7580.76802391 ,7548.81886775 ,7755.41762174 ,7343.74180645 ,7580.76802391 ,107994.24982318,818679355.8253802 ,7569.33715947 ,0.001510153953929505   ,15.10153953929505
389 ,2018-05-25,7577.732925   ,7669.44047371 ,7405.48874128 ,7501.56786451 ,7577.732925   ,7669.44047371 ,7405.48874128 ,7501.56786451 ,85146.78402057 ,638734378.7746629 ,7580.76802391 ,-0.010447511274609633  ,-104.47511274609633
388 ,2018-05-26,7492.05703134 ,7578.68196817 ,7325.34864996 ,7386.85123577 ,7492.05703134 ,7578.68196817 ,7325.34864996 ,7386.85123577 ,47138.28315566 ,348203485.1804842 ,7501.56786451 ,-0.015292353653524215  ,-152.92353653524216
387 ,2018-05-27,7399.66211477 ,7416.77632854 ,7295.10332962 ,7394.35209426 ,7399.66211477 ,7416.77632854 ,7295.10332962 ,7394.35209426 ,45580.56587266 ,337038752.71800405,7386.85123577 ,0.0010154338094257032  ,10.154338094257032
386 ,2018-05-28,7386.99555707 ,7451.9928574  ,7112.69099172 ,7139.385654   ,7386.99555707 ,7451.9928574  ,7112.69099172 ,7139.385654   ,69074.58605808 ,493150108.75893104,7394.35209426 ,-0.03448124149483256   ,-344.81241494832557
385 ,2018-05-29,7135.08464287 ,7559.19397152 ,7113.00916468 ,7485.65331433 ,7135.08464287 ,7559.19397152 ,7113.00916468 ,7485.65331433 ,85160.00189439 ,637478250.4288274 ,7139.385654   ,0.048501044363109314   ,485.01044363109315
384 ,2018-05-30,7489.93965916 ,7575.7936909  ,7332.10302993 ,7427.95592129 ,7489.93965916 ,7575.7936909  ,7332.10302993 ,7427.95592129 ,69053.56530367 ,512926839.2837926 ,7485.65331433 ,-0.007707729788868023  ,-77.07729788868023
383 ,2018-05-31,7423.08989555 ,7617.02029879 ,7387.70404317 ,7513.17256169 ,7423.08989555 ,7617.02029879 ,7387.70404317 ,7513.17256169 ,68250.49921908 ,512777778.05433863,7427.95592129 ,0.011472421390621435   ,114.72421390621435
382 ,2018-06-01,7515.49836092 ,7612.95674218 ,7401.25892893 ,7541.81351405 ,7515.49836092 ,7612.95674218 ,7401.25892893 ,7541.81351405 ,68672.15022478 ,517912550.6043541 ,7513.17256169 ,0.003812098301327671   ,38.120983013276714
381 ,2018-06-02,7541.02034991 ,7688.53253876 ,7486.48972583 ,7658.90077276 ,7541.02034991 ,7688.53253876 ,7486.48972583 ,7658.90077276 ,56987.07444343 ,436458348.4921781 ,7541.81351405 ,0.01552508007415887    ,155.2508007415887
380 ,2018-06-03,7660.81294534 ,7747.56298548 ,7635.33012317 ,7724.66580536 ,7660.81294534 ,7747.56298548 ,7635.33012317 ,7724.66580536 ,52649.14387326 ,406697041.3590472 ,7658.90077276 ,0.008586745611576907   ,85.86745611576907
379 ,2018-06-04,7732.5770235  ,7755.42307918 ,7483.03160656 ,7517.14027118 ,7732.5770235  ,7755.42307918 ,7483.03160656 ,7517.14027118 ,65822.53147894 ,494797202.13106513,7724.66580536 ,-0.02686530905142881   ,-268.6530905142881
378 ,2018-06-05,7511.47933363 ,7644.77414726 ,7410.18464671 ,7627.98231312 ,7511.47933363 ,7644.77414726 ,7410.18464671 ,7627.98231312 ,64582.89891584 ,492637210.6600623 ,7517.14027118 ,0.014745240602328291   ,147.45240602328292
377 ,2018-06-06,7623.1919123  ,7688.45391937 ,7520.38497281 ,7661.2851736  ,7623.1919123  ,7688.45391937 ,7520.38497281 ,7661.2851736  ,60776.12466888 ,465623222.83481616,7627.98231312 ,0.004365880663189214   ,43.65880663189215
376 ,2018-06-07,7659.64036035 ,7742.88401801 ,7659.64036035 ,7688.00820882 ,7659.64036035 ,7742.88401801 ,7659.64036035 ,7688.00820882 ,52204.16833145 ,401346074.666956  ,7661.2851736  ,0.0034880616782264617  ,34.88061678226462
375 ,2018-06-08,7701.49746669 ,7710.47297193 ,7590.39424363 ,7651.40593873 ,7701.49746669 ,7710.47297193 ,7590.39424363 ,7651.40593873 ,48386.40580347 ,370224032.7184172 ,7688.00820882 ,-0.004760956166514951  ,-47.60956166514951
374 ,2018-06-09,7649.40021836 ,7697.54680133 ,7558.59901551 ,7558.59901551 ,7649.40021836 ,7697.54680133 ,7558.59901551 ,7558.59901551 ,37482.58448197 ,283315826.16406035,7651.40593873 ,-0.012129394775701186  ,-121.29394775701185
373 ,2018-06-10,7557.71645937 ,7557.71645937 ,6692.41233925 ,6767.85794367 ,7557.71645937 ,7557.71645937 ,6692.41233925 ,6767.85794367 ,141624.23463568,958492701.3954964 ,7558.59901551 ,-0.1046147666012478    ,-1046.1476660124779
372 ,2018-06-11,6780.46843293 ,6913.20351451 ,6677.38100259 ,6894.0632062  ,6780.46843293 ,6913.20351451 ,6677.38100259 ,6894.0632062  ,83345.24303981 ,574587373.4521867 ,6767.85794367 ,0.018647741069689694   ,186.47741069689692
371 ,2018-06-12,6897.19440565 ,6897.19440565 ,6509.36611049 ,6590.81886592 ,6897.19440565 ,6897.19440565 ,6509.36611049 ,6590.81886592 ,89575.25360783 ,590374271.3983939 ,6894.0632062  ,-0.043986301142015294  ,-439.86301142015293
370 ,2018-06-13,6576.41762728 ,6632.33963298 ,6201.24354402 ,6332.43869688 ,6576.41762728 ,6632.33963298 ,6201.24354402 ,6332.43869688 ,134096.73843276,849159375.5763825 ,6590.81886592 ,-0.03920304506865446   ,-392.0304506865446
369 ,2018-06-14,6330.34212791 ,6699.15082489 ,6302.84351377 ,6664.31213752 ,6330.34212791 ,6699.15082489 ,6302.84351377 ,6664.31213752 ,106538.69389037,710007110.8086673 ,6332.43869688 ,0.052408472711076515   ,524.0847271107651
368 ,2018-06-15,6658.28422081 ,6659.93276001 ,6412.56468082 ,6412.56468082 ,6658.28422081 ,6659.93276001 ,6412.56468082 ,6412.56468082 ,67604.35091929 ,433517272.9748565 ,6664.31213752 ,-0.037775460018246276  ,-377.75460018246275
367 ,2018-06-16,6414.20947868 ,6564.5201547  ,6373.76230077 ,6524.45549793 ,6414.20947868 ,6564.5201547  ,6373.76230077 ,6524.45549793 ,44774.46012689 ,292128972.54172033,6412.56468082 ,0.017448684368777778   ,174.4868436877778
366 ,2018-06-17,6517.83332878 ,6589.13748152 ,6468.6582242  ,6486.87077603 ,6517.83332878 ,6589.13748152 ,6468.6582242  ,6486.87077603 ,43866.55620837 ,284556681.5133201 ,6524.45549793 ,-0.005760591349258881  ,-57.60591349258881
365 ,2018-06-18,6482.31269584 ,6785.6482659  ,6422.03106097 ,6713.93698858 ,6482.31269584 ,6785.6482659  ,6422.03106097 ,6713.93698858 ,76532.8835696  ,513836957.8408885 ,6486.87077603 ,0.03500396730408828    ,350.0396730408828
364 ,2018-06-19,6724.83510913 ,6811.83721067 ,6681.1865161  ,6747.40853984 ,6724.83510913 ,6811.83721067 ,6681.1865161  ,6747.40853984 ,63546.2905233  ,428772783.3520018 ,6713.93698858 ,0.0049853835859545725  ,49.853835859545725
363 ,2018-06-20,6762.82375351 ,6791.81534704 ,6594.73310237 ,6759.16801501 ,6762.82375351 ,6791.81534704 ,6594.73310237 ,6759.16801501 ,68967.69681278 ,466164250.3660203 ,6747.40853984 ,0.0017428135706569758  ,17.42813570656976
362 ,2018-06-21,6774.76884489 ,6801.03856558 ,6709.61399874 ,6730.25209678 ,6774.76884489 ,6801.03856558 ,6709.61399874 ,6730.25209678 ,53456.82695726 ,359777921.7164603 ,6759.16801501 ,-0.004278029213919066  ,-42.78029213919066
361 ,2018-06-22,6741.11275105 ,6750.36098422 ,5972.54893725 ,6064.99172248 ,6741.11275105 ,6750.36098422 ,5972.54893725 ,6064.99172248 ,150446.78606466,912458512.1559277 ,6730.25209678 ,-0.09884627867331819   ,-988.4627867331819
360 ,2018-06-23,6061.95539775 ,6229.53441074 ,6047.27755948 ,6178.74777657 ,6061.95539775 ,6229.53441074 ,6047.27755948 ,6178.74777657 ,66813.74070699 ,412825251.83783215,6064.99172248 ,0.018756176314035367   ,187.56176314035366
359 ,2018-06-24,6180.99460096 ,6240.90381972 ,5805.15177998 ,6163.31543221 ,6180.99460096 ,6240.90381972 ,5805.15177998 ,6163.31543221 ,120851.39367746,744845259.6558697 ,6178.74777657 ,-0.0024976491868659023 ,-24.976491868659025
358 ,2018-06-25,6160.82631277 ,6321.60209398 ,6114.58616698 ,6262.07588535 ,6160.82631277 ,6321.60209398 ,6114.58616698 ,6262.07588535 ,90160.67724073 ,564593002.7561284 ,6163.31543221 ,0.016023916709482444   ,160.23916709482444
357 ,2018-06-26,6266.4199397  ,6287.45123567 ,6088.6587629  ,6092.15493851 ,6266.4199397  ,6287.45123567 ,6088.6587629  ,6092.15493851 ,77577.45734994 ,472613889.91149   ,6262.07588535 ,-0.02713492297937925   ,-271.3492297937925
356 ,2018-06-27,6102.07200136 ,6185.05151552 ,6044.11462498 ,6142.51936443 ,6102.07200136 ,6185.05151552 ,6044.11462498 ,6142.51936443 ,77432.15045783 ,475628483.6167944 ,6092.15493851 ,0.0082670953756665     ,82.670953756665
355 ,2018-06-28,6150.53529241 ,6172.8869251  ,5869.97054671 ,5895.26573763 ,6150.53529241 ,6172.8869251  ,5869.97054671 ,5895.26573763 ,77284.77642317 ,455614294.4882617 ,6142.51936443 ,-0.04025280379770424   ,-402.5280379770424
354 ,2018-06-29,5888.69197887 ,6277.31903324 ,5836.96396904 ,6194.01375893 ,5888.69197887 ,6277.31903324 ,5836.96396904 ,6194.01375893 ,110482.89009301,684332541.3624672 ,5895.26573763 ,0.050675921085806985   ,506.7592108580699
353 ,2018-06-30,6203.70259962 ,6464.04416599 ,6196.40525852 ,6394.86045141 ,6203.70259962 ,6464.04416599 ,6196.40525852 ,6394.86045141 ,80591.78271224 ,515373203.97533226,6194.01375893 ,0.03242593579816244    ,324.2593579816244
352 ,2018-07-01,6397.47329024 ,6427.50395814 ,6293.01761156 ,6356.93308489 ,6397.47329024 ,6427.50395814 ,6293.01761156 ,6356.93308489 ,55819.30167839 ,354839565.6148856 ,6394.86045141 ,-0.005930913865624277  ,-59.309138656242766
351 ,2018-07-02,6358.55948172 ,6662.98131056 ,6291.50386317 ,6615.20849047 ,6358.55948172 ,6662.98131056 ,6291.50386317 ,6615.20849047 ,75846.85216348 ,501742740.4076144 ,6356.93308489 ,0.04062893255773026    ,406.2893255773026
350 ,2018-07-03,6618.62704493 ,6661.04610362 ,6494.85187842 ,6519.52895163 ,6618.62704493 ,6661.04610362 ,6494.85187842 ,6519.52895163 ,64040.49727773 ,417513876.0789016 ,6615.20849047 ,-0.014463571175094114  ,-144.63571175094114
349 ,2018-07-04,6521.77352564 ,6739.4908867  ,6452.72755921 ,6586.69057728 ,6521.77352564 ,6739.4908867  ,6452.72755921 ,6586.69057728 ,73900.06215157 ,486756843.0338919 ,6519.52895163 ,0.010301607086691256   ,103.01607086691256
348 ,2018-07-05,6605.38447748 ,6667.74884762 ,6493.06120623 ,6560.11114254 ,6605.38447748 ,6667.74884762 ,6493.06120623 ,6560.11114254 ,76954.15691758 ,504827822.2597664 ,6586.69057728 ,-0.004035324633539394  ,-40.35324633539395
347 ,2018-07-06,6557.22020017 ,6636.53627348 ,6481.62240837 ,6636.53627348 ,6557.22020017 ,6636.53627348 ,6481.62240837 ,6636.53627348 ,59169.12097367 ,392678017.61157125,6560.11114254 ,0.011649975020150194   ,116.49975020150194
346 ,2018-07-07,6627.58826273 ,6790.95169325 ,6551.5009911  ,6774.69022384 ,6627.58826273 ,6790.95169325 ,6551.5009911  ,6774.69022384 ,54913.05040064 ,372018905.7104006 ,6636.53627348 ,0.020817177013266797   ,208.17177013266797
345 ,2018-07-08,6769.0622354  ,6784.58857204 ,6719.44908903 ,6737.46429176 ,6769.0622354  ,6784.58857204 ,6719.44908903 ,6737.46429176 ,50678.3637547  ,341443666.16193527,6774.69022384 ,-0.005494853764531071  ,-54.948537645310715
344 ,2018-07-09,6737.14507576 ,6783.89992185 ,6683.20030264 ,6708.48141789 ,6737.14507576 ,6783.89992185 ,6683.20030264 ,6708.48141789 ,61936.09737854 ,415497158.3606341 ,6737.46429176 ,-0.004301748048660903  ,-43.01748048660903
343 ,2018-07-10,6704.05221288 ,6704.05221288 ,6323.50083729 ,6330.18659771 ,6704.05221288 ,6704.05221288 ,6323.50083729 ,6330.18659771 ,87922.10645443 ,556563339.9201849 ,6708.48141789 ,-0.05639052963181401   ,-563.9052963181401
342 ,2018-07-11,6331.36349329 ,6429.8800724  ,6328.4582099  ,6423.04042267 ,6331.36349329 ,6429.8800724  ,6328.4582099  ,6423.04042267 ,64885.7298121  ,416763665.4373092 ,6330.18659771 ,0.014668418304381703   ,146.68418304381703
341 ,2018-07-12,6430.14038792 ,6430.14038792 ,6139.427175   ,6238.16187736 ,6430.14038792 ,6430.14038792 ,6139.427175   ,6238.16187736 ,80394.46322772 ,501513675.65823615,6423.04042267 ,-0.0287836496649585    ,-287.836496649585
340 ,2018-07-13,6257.14288055 ,6337.76843951 ,6185.68247075 ,6252.54430099 ,6257.14288055 ,6337.76843951 ,6185.68247075 ,6252.54430099 ,66370.58477718 ,414985021.6017229 ,6238.16187736 ,0.002305554731145687   ,23.05554731145687
339 ,2018-07-14,6249.79230115 ,6309.34967891 ,6214.74363288 ,6287.34536857 ,6249.79230115 ,6309.34967891 ,6214.74363288 ,6287.34536857 ,40307.4127676  ,253426624.98321423,6252.54430099 ,0.005565904998784177   ,55.65904998784177
338 ,2018-07-15,6283.41041255 ,6416.97342083 ,6263.32567014 ,6370.69156202 ,6283.41041255 ,6416.97342083 ,6263.32567014 ,6370.69156202 ,46906.70986428 ,298828180.73449814,6287.34536857 ,0.013256181832580927   ,132.56181832580927
337 ,2018-07-16,6385.32974436 ,6756.4192309  ,6377.26806187 ,6756.4192309  ,6385.32974436 ,6756.4192309  ,6377.26806187 ,6756.4192309  ,126269.05523787,853126673.0767443 ,6370.69156202 ,0.06054722083542452    ,605.4722083542453
336 ,2018-07-17,6742.61301374 ,7403.03917745 ,6681.80928963 ,7341.35947304 ,6742.61301374 ,7403.03917745 ,6681.80928963 ,7341.35947304 ,130718.04120426,959648130.0918148 ,6756.4192309  ,0.08657548061328368    ,865.7548061328368
335 ,2018-07-18,7336.23399434 ,7574.26166885 ,7281.11753512 ,7393.81792842 ,7336.23399434 ,7574.26166885 ,7281.11753512 ,7393.81792842 ,123433.79711739,912647022.0997488 ,7341.35947304 ,0.00714560505757067    ,71.4560505757067
334 ,2018-07-19,7392.08567455 ,7537.85576617 ,7308.61583727 ,7475.40689152 ,7392.08567455 ,7537.85576617 ,7308.61583727 ,7475.40689152 ,89844.60242872 ,671624960.1615094 ,7393.81792842 ,0.011034754154060522   ,110.34754154060522
333 ,2018-07-20,7484.28514946 ,7625.24843901 ,7304.60137699 ,7348.91089276 ,7484.28514946 ,7625.24843901 ,7304.60137699 ,7348.91089276 ,101679.83450869,747236043.395243  ,7475.40689152 ,-0.016921620534595228  ,-169.2162053459523
332 ,2018-07-21,7346.15110724 ,7448.77869679 ,7253.1650471  ,7424.29955259 ,7346.15110724 ,7448.77869679 ,7253.1650471  ,7424.29955259 ,57776.50029413 ,428950045.283954  ,7348.91089276 ,0.0102584806007473     ,102.58480600747299
331 ,2018-07-22,7422.45990931 ,7567.51041031 ,7392.60733796 ,7425.79046231 ,7422.45990931 ,7567.51041031 ,7392.60733796 ,7425.79046231 ,68006.98189109 ,505005597.4974896 ,7424.29955259 ,0.00020081486602729903 ,2.0081486602729903
330 ,2018-07-23,7422.47706776 ,7776.22476007 ,7408.49267459 ,7721.92490928 ,7422.47706776 ,7776.22476007 ,7408.49267459 ,7721.92490928 ,112803.92430287,871063432.9393953 ,7425.79046231 ,0.0398791816807984     ,398.79181680798405
329 ,2018-07-24,7728.82728429 ,8418.39923608 ,7710.80135502 ,8407.79531239 ,7728.82728429 ,8418.39923608 ,7710.80135502 ,8407.79531239 ,148916.52003149,1252059619.058761 ,7721.92490928 ,0.08882116974301835    ,888.2116974301834
328 ,2018-07-25,8380.56739832 ,8456.56225937 ,8080.48099091 ,8180.32125737 ,8380.56739832 ,8456.56225937 ,8080.48099091 ,8180.32125737 ,111937.27546444,915682873.9739116 ,8407.79531239 ,-0.02705513711600316   ,-270.5513711600316
327 ,2018-07-26,8174.12818647 ,8298.24356258 ,7891.33081042 ,7959.21988897 ,8174.12818647 ,8298.24356258 ,7891.33081042 ,7959.21988897 ,99393.17177308 ,791092109.6037834 ,8180.32125737 ,-0.027028445637241938  ,-270.28445637241936
326 ,2018-07-27,7958.56105761 ,8266.52613658 ,7829.99804279 ,8161.90322246 ,7958.56105761 ,8266.52613658 ,7829.99804279 ,8161.90322246 ,94413.05768409 ,770590239.7542176 ,7959.21988897 ,0.02546522602936019    ,254.6522602936019
325 ,2018-07-28,8185.14291726 ,8226.68830471 ,8085.95972598 ,8190.11748672 ,8185.14291726 ,8226.68830471 ,8085.95972598 ,8190.11748672 ,46715.09148622 ,382602087.675131  ,8161.90322246 ,0.003456824161105043   ,34.56824161105043
324 ,2018-07-29,8217.16188479 ,8272.00058553 ,8129.98828057 ,8211.75844822 ,8217.16188479 ,8272.00058553 ,8129.98828057 ,8211.75844822 ,45304.9489064  ,372033296.928346  ,8190.11748672 ,0.0026423261369681317  ,26.423261369681317
323 ,2018-07-30,8214.98601708 ,8241.23480669 ,7881.06998374 ,8180.93000635 ,8214.98601708 ,8241.23480669 ,7881.06998374 ,8180.93000635 ,96214.55652887 ,787124552.5549076 ,8211.75844822 ,-0.0037541827447058473 ,-37.54182744705847
322 ,2018-07-31,8177.8110735  ,8177.8110735  ,7666.98531405 ,7752.9686645  ,8177.8110735  ,8177.8110735  ,7666.98531405 ,7752.9686645  ,109360.61794615,847869444.0673087 ,8180.93000635 ,-0.05231206495078411   ,-523.1206495078411
321 ,2018-08-01,7742.83883076 ,7757.32199605 ,7463.62547311 ,7610.51252298 ,7742.83883076 ,7757.32199605 ,7463.62547311 ,7610.51252298 ,98776.25803487 ,751737948.747336  ,7752.9686645  ,-0.0183743992378419    ,-183.743992378419
320 ,2018-08-02,7611.88140093 ,7696.49048512 ,7503.37464975 ,7553.60622647 ,7611.88140093 ,7696.49048512 ,7503.37464975 ,7553.60622647 ,69220.19620808 ,522862105.0752029 ,7610.51252298 ,-0.007477327753968033  ,-74.77327753968032
319 ,2018-08-03,7549.38152013 ,7549.38152013 ,7311.13591927 ,7421.93900489 ,7549.38152013 ,7549.38152013 ,7311.13591927 ,7421.93900489 ,95349.9061634  ,707681187.667215  ,7553.60622647 ,-0.01743104123148498   ,-174.31041231484977
318 ,2018-08-04,7426.3430436  ,7491.0439381  ,6970.05276091 ,7013.11355544 ,7426.3430436  ,7491.0439381  ,6970.05276091 ,7013.11355544 ,94853.26623547 ,665216727.2135036 ,7421.93900489 ,-0.0550833750022256    ,-550.833750022256
317 ,2018-08-05,7017.77681743 ,7088.09021857 ,6921.93523864 ,7044.08904097 ,7017.77681743 ,7088.09021857 ,6921.93523864 ,7044.08904097 ,70598.1769852  ,497299844.81427383,7013.11355544 ,0.004416795091813697   ,44.16795091813697
316 ,2018-08-06,7052.73104063 ,7151.91141695 ,6874.11650887 ,6944.98718708 ,7052.73104063 ,7151.91141695 ,6874.11650887 ,6944.98718708 ,75835.45785412 ,526676283.1230828 ,7044.08904097 ,-0.014068796307599385  ,-140.68796307599385
315 ,2018-08-07,6950.16700106 ,7142.69779035 ,6718.37225124 ,6730.3463785  ,6950.16700106 ,7142.69779035 ,6718.37225124 ,6730.3463785  ,105199.59225226,708029694.7350854 ,6944.98718708 ,-0.030905860989823397  ,-309.05860989823395
314 ,2018-08-08,6737.78347387 ,6737.78347387 ,6197.26209997 ,6271.18103145 ,6737.78347387 ,6737.78347387 ,6197.26209997 ,6271.18103145 ,154336.6146782 ,967872850.4284891 ,6730.3463785  ,-0.06822313759612697   ,-682.2313759612697
313 ,2018-08-09,6284.99900755 ,6616.67634963 ,6228.35655218 ,6548.04055443 ,6284.99900755 ,6616.67634963 ,6228.35655218 ,6548.04055443 ,106414.6851315 ,696807673.827651  ,6271.18103145 ,0.044147907960486066   ,441.47907960486066
312 ,2018-08-10,6546.743112   ,6572.10873215 ,6071.41450474 ,6165.02886932 ,6546.743112   ,6572.10873215 ,6071.41450474 ,6165.02886932 ,121909.03179788,751572700.4650515 ,6548.04055443 ,-0.058492564596423935  ,-584.9256459642394
311 ,2018-08-11,6162.72506076 ,6451.68332332 ,6062.23064344 ,6275.25287495 ,6162.72506076 ,6451.68332332 ,6062.23064344 ,6275.25287495 ,105461.97651408,661800571.318172  ,6165.02886932 ,0.01787891151305465    ,178.78911513054652
310 ,2018-08-12,6253.02815108 ,6429.06298347 ,6199.08724347 ,6330.03454277 ,6253.02815108 ,6429.06298347 ,6199.08724347 ,6330.03454277 ,76427.66222429 ,483789741.9031478 ,6275.25287495 ,0.008729794465922147   ,87.29794465922147
309 ,2018-08-13,6323.31344911 ,6496.22723183 ,6188.65787617 ,6274.7676068  ,6323.31344911 ,6496.22723183 ,6188.65787617 ,6274.7676068  ,100260.16737717,629109250.5106573 ,6330.03454277 ,-0.008730905905264708  ,-87.30905905264707
308 ,2018-08-14,6272.69904802 ,6272.69904802 ,5934.43231701 ,6202.19991566 ,6272.69904802 ,6272.69904802 ,5934.43231701 ,6202.19991566 ,149112.27506255,924824139.8174758 ,6274.7676068  ,-0.011565000600398001  ,-115.65000600398001
307 ,2018-08-15,6198.0630784  ,6595.48706985 ,6198.0630784  ,6288.04626781 ,6198.0630784  ,6595.48706985 ,6198.0630784  ,6288.04626781 ,160549.79862144,1009544562.0197904,6202.19991566 ,0.013841274598912046   ,138.41274598912045
